date,gold_usd,silver_usd,lly_usd,wmt_usd,vrt_usd,ccj_usd,avgo_usd,jnj_usd,usdsek,gold_sek,silver_sek,gold_ret,silver_ret,lly_ret,wmt_ret,vrt_ret,ccj_ret,avgo_ret,jnj_ret,portfolio_ret
2013-09-26,1323.6000,21.7200,51.0400,24.8733,,18.5700,4.2270,87.0700,6.4144,8490.10,139.32,-0.9207,-0.5403,-2.9842,-0.0402,,0.2700,0.1421,-0.0115,-0.7764
2013-09-27,1338.4000,21.7830,50.5000,24.7867,,18.3500,4.2700,86.7300,,,,1.1182,0.2901,-1.0580,-0.3484,,-1.1847,1.0173,-0.3905,0.0525
2013-09-30,1326.5000,21.6560,50.3300,24.6533,,18.0700,4.3080,86.6900,6.4198,8515.92,139.03,-0.8891,-0.5830,-0.3366,-0.5379,,-1.5259,0.8899,-0.0461,-0.5411
2013-10-01,1286.0000,21.1240,50.6700,24.5300,,18.3600,4.3420,87.4700,6.3591,8177.84,134.33,-3.0531,-2.4566,0.6755,-0.5003,,1.6049,0.7892,0.8998,-0.7746
2013-10-02,1320.6000,21.8460,50.5400,24.5733,,18.2900,4.3410,87.2900,6.3745,8418.13,139.26,2.6905,3.4179,-0.2566,0.1767,,-0.3813,-0.0230,-0.2058,1.0554
2013-10-03,1317.4000,21.7390,48.8000,24.3867,,18.1400,4.3300,86.5800,6.3414,8354.16,137.86,-0.2423,-0.4898,-3.4428,-0.7596,,-0.8201,-0.2534,-0.8134,-0.9928
2013-10-04,1309.7000,21.7050,48.3800,24.2667,,18.2600,4.3500,87.3100,,,,-0.5845,-0.1564,-0.8607,-0.4921,,0.6615,0.4619,0.8431,-0.2293
2013-10-07,1324.8000,22.3390,47.6500,23.9567,,17.9400,4.3000,86.5900,,,,1.1529,2.9210,-1.5089,-1.2775,,-1.7525,-1.1494,-0.8246,-0.1842
2013-10-08,1324.2000,22.3970,48.0500,24.3000,,17.8300,4.2600,85.6100,6.4174,8497.89,143.73,-0.0453,0.2596,0.8394,1.4331,,-0.6132,-0.9302,-1.1318,0.1584
2013-10-09,1306.9000,21.8460,47.9600,24.3333,,17.7100,4.2200,85.9600,6.4648,8448.87,141.23,-1.3064,-2.4601,-0.1873,0.1372,,-0.6730,-0.9390,0.4088,-0.7860
2013-10-10,1296.6000,21.8500,49.1500,24.9300,,17.6500,4.3510,87.7800,6.5037,8432.70,142.11,-0.7881,0.0183,2.4812,2.4521,,-0.3388,3.1043,2.1173,1.0193
2013-10-11,1268.0000,21.2150,48.8800,24.9400,,17.4900,4.3290,89.4500,,,,-2.2058,-2.9062,-0.5493,0.0401,,-0.9065,-0.5056,1.9025,-1.0449
2013-10-14,1276.4000,21.3100,49.0300,24.8933,,17.8500,4.4230,89.8000,6.4678,8255.50,137.83,0.6625,0.4478,0.3069,-0.1871,,2.0583,2.1714,0.3913,0.7257
2013-10-15,1273.0000,21.1460,48.8100,24.7900,,17.5200,4.3740,89.9300,6.4939,8266.73,137.32,-0.2664,-0.7696,-0.4487,-0.4151,,-1.8487,-1.1078,0.1448,-0.6100
2013-10-16,1282.0000,21.3200,48.9100,25.2000,,17.6500,4.4500,91.1100,6.4823,8310.26,138.20,0.7070,0.8228,0.2049,1.6539,,0.7420,1.7375,1.3121,0.9413
2013-10-17,1322.7000,21.9030,49.7000,25.2600,,18.1800,4.5100,91.9700,6.4049,8471.76,140.29,3.1747,2.7345,1.6152,0.2381,,3.0028,1.3483,0.9439,2.0260
2013-10-18,1314.4000,21.8690,49.5600,25.2367,,18.3500,4.6060,91.6300,,,,-0.6275,-0.1552,-0.2817,-0.0924,,0.9351,2.1286,-0.3697,0.0382
2013-10-21,1315.7000,22.2330,49.6500,25.0500,,18.3100,4.7050,91.2000,6.3933,8411.68,142.14,0.0989,1.6645,0.1816,-0.7397,,-0.2180,2.1494,-0.4693,0.2788
2013-10-22,1342.5000,22.7540,50.1500,25.4400,,18.5000,4.6870,92.3600,6.3669,8547.56,144.87,2.0369,2.3434,1.0070,1.5569,,1.0377,-0.3826,1.2719,1.4154
2013-10-23,1333.9000,22.5820,50.3100,25.3000,,18.2200,4.5390,92.1000,6.3682,8494.54,143.81,-0.6406,-0.7559,0.3190,-0.5503,,-1.5135,-3.1577,-0.2815,-0.8032
2013-10-24,1350.2000,22.7860,50.5500,25.4733,,18.4100,4.5490,92.3500,6.3501,8573.93,144.69,1.2220,0.9034,0.4770,0.6851,,1.0428,0.2203,0.2714,0.7895
2013-10-25,1352.4000,22.6030,50.6600,25.3600,,18.4100,4.5630,92.0900,,,,0.1629,-0.8031,0.2176,-0.4449,,0.0000,0.3078,-0.2815,-0.0698
2013-10-28,1352.0000,22.4980,50.8800,25.7133,,18.5100,4.5510,92.3900,6.3166,8540.04,142.11,-0.0296,-0.4645,0.4343,1.3933,,0.5432,-0.2630,0.3258,0.3005
2013-10-29,1345.2000,22.4520,50.2000,25.6867,,18.1600,4.5800,93.1400,6.3413,8530.32,142.37,-0.5030,-0.2045,-1.3365,-0.1037,,-1.8909,0.6372,0.8118,-0.4947
2013-10-30,1349.0000,22.9460,49.2100,25.6367,,18.9700,4.4850,92.7900,6.3780,8603.92,146.35,0.2825,2.2002,-1.9721,-0.1947,,4.4603,-2.0742,-0.3758,0.2249
2013-10-31,1323.6000,21.8320,49.8200,25.5833,,19.0000,4.5430,92.6100,6.3972,8467.33,139.66,-1.8829,-4.8549,1.2396,-0.2080,,0.1581,1.2932,-0.1940,-0.7566
2013-11-01,1313.1000,21.8040,50.3800,25.6900,,18.9400,4.4720,93.3700,6.4767,8504.55,141.22,-0.7933,-0.1283,1.1240,0.4169,,-0.3158,-1.5628,0.8206,-0.1144
2013-11-04,1314.6000,21.6780,50.4100,25.7767,,18.9200,4.5040,93.0300,6.5251,8577.88,141.45,0.1142,-0.5779,0.0595,0.3374,,-0.1056,0.7156,-0.3641,0.0692
2013-11-05,1308.0000,21.6140,50.3700,25.8067,,18.6200,4.5030,92.8100,6.5105,8515.73,140.72,-0.5021,-0.2952,-0.0794,0.1164,,-1.5856,-0.0222,-0.2365,-0.3603
2013-11-06,1317.7000,21.7460,50.4900,26.0533,,19.0500,4.5370,93.0400,6.5195,8590.74,141.77,0.7416,0.6107,0.2382,0.9558,,2.3093,0.7551,0.2478,0.8215
2013-11-07,1308.4000,21.6390,50.0100,25.8367,,18.9800,4.3660,92.6900,6.4923,8494.58,140.49,-0.7058,-0.4920,-0.9507,-0.8316,,-0.3675,-3.7690,-0.3762,-0.9906
2013-11-08,1284.5000,21.3070,50.6300,25.9867,,19.1300,4.4350,94.0500,6.5428,8404.23,139.41,-1.8267,-1.5343,1.2398,0.5806,,0.7903,1.5804,1.4673,-0.0308
2013-11-11,1281.0000,21.2720,50.2800,26.3367,,19.0000,4.4210,94.2900,6.6021,8457.29,140.44,-0.2725,-0.1643,-0.6913,1.3468,,-0.6796,-0.3157,0.2552,-0.0747
2013-11-12,1271.1000,20.7680,50.0600,26.2367,,18.9700,4.5130,93.5600,6.5620,8340.96,136.28,-0.7728,-2.3693,-0.4375,-0.3797,,-0.1579,2.0810,-0.7742,-0.4752
2013-11-13,1268.3000,20.4320,50.5500,26.3000,,19.0200,4.5380,93.3400,6.6513,8435.87,135.90,-0.2203,-1.6179,0.9788,0.2414,,0.2636,0.5540,-0.2351,0.0314
2013-11-14,1286.2000,20.7120,51.0300,26.3600,,18.9900,4.2950,93.9200,6.6402,8540.68,137.53,1.4113,1.3704,0.9496,0.2281,,-0.1577,-5.3548,0.6214,0.2290
2013-11-15,1287.3000,20.7170,51.0100,26.4067,,19.0800,4.4610,94.3900,6.6517,8562.72,137.80,0.0855,0.0241,-0.0392,0.1770,,0.4739,3.8650,0.5004,0.5219
2013-11-18,1272.2000,20.3490,51.0300,26.4067,,19.4000,4.3960,94.3000,6.6452,8454.02,135.22,-1.1730,-1.7763,0.0392,0.0000,,1.6771,-1.4571,-0.0953,-0.4824
2013-11-19,1273.4000,20.3260,50.9400,26.4167,,19.4400,4.2950,94.8600,6.6082,8414.88,134.32,0.0943,-0.1130,-0.1764,0.0379,,0.2062,-2.2975,0.5938,-0.1767
2013-11-20,1257.9000,20.0500,50.6700,26.3000,,19.9100,4.2700,95.1500,6.5957,8296.73,132.24,-1.2172,-1.3579,-0.5300,-0.4416,,2.4177,-0.5821,0.3057,-0.4201
2013-11-21,1243.5000,19.9280,50.4900,26.2867,,20.0900,4.3050,95.2000,6.6539,8274.12,132.60,-1.1448,-0.6085,-0.3552,-0.0507,,0.9041,0.8197,0.0525,-0.2673
2013-11-22,1244.0000,19.8560,51.2300,26.6033,,20.4900,4.3300,95.2500,6.6335,8252.01,131.71,0.0402,-0.3613,1.4656,1.2047,,1.9910,0.5807,0.0525,0.6989
2013-11-25,1241.1000,19.8800,51.3400,26.8100,,20.5500,4.3710,95.6300,6.5810,8167.73,130.83,-0.2331,0.1209,0.2147,0.7768,,0.2928,0.9469,0.3989,0.2678
2013-11-26,1241.4000,19.8460,50.5400,26.8933,,20.1100,4.4750,95.0600,6.5663,8151.40,130.31,0.0242,-0.1710,-1.5582,0.3108,,-2.1411,2.3793,-0.5960,-0.2599
2013-11-27,1237.8000,19.6330,50.3600,26.9767,,20.2200,4.4670,94.9800,6.5676,8129.38,128.94,-0.2900,-1.0733,-0.3562,0.3099,,0.5470,-0.1788,-0.0842,-0.1702
2013-11-28,,,,,,,,,6.5810,,,,,,,,,,,
2013-11-29,1250.6000,19.9810,50.2200,27.0033,,20.5100,4.4730,94.6600,6.5439,8183.79,130.75,1.0341,1.7725,-0.2780,0.0988,,1.4342,0.1343,-0.3369,0.6047
2013-12-02,1222.3000,19.2330,50.2400,27.0367,,20.5800,4.5000,94.2800,6.5484,8004.12,125.95,-2.2629,-3.7436,0.0398,0.1234,,0.3413,0.6036,-0.4014,-0.9458
2013-12-03,1221.7000,19.0110,49.7800,27.0700,,20.2800,4.4780,93.9700,6.5636,8018.74,124.78,-0.0491,-1.1543,-0.9156,0.1233,,-1.4577,-0.4889,-0.3288,-0.5067
2013-12-04,1248.2000,19.7740,49.8700,26.7400,,20.1300,4.4500,93.6300,6.5136,8130.28,128.80,2.1691,4.0135,0.1808,-1.2191,,-0.7397,-0.6253,-0.3618,0.7066
2013-12-05,1233.2000,19.5140,49.9600,26.4800,,20.0800,4.7590,92.9700,6.4960,8010.92,126.76,-1.2017,-1.3149,0.1805,-0.9723,,-0.2484,6.9438,-0.7049,0.0079
2013-12-06,1230.3000,19.4650,50.6300,26.6467,,20.4300,4.6960,94.4400,6.4850,7978.50,126.23,-0.2352,-0.2511,1.3411,0.6294,,1.7430,-1.3238,1.5812,0.4019
2013-12-09,1235.3000,19.6440,50.7900,26.6500,,20.8400,4.7370,94.4400,6.5047,8035.22,127.78,0.4064,0.9196,0.3160,0.0125,,2.0069,0.8731,0.0000,0.5801
2013-12-10,1262.4000,20.2560,50.4900,26.3600,,21.0300,4.6600,94.1400,6.5298,8243.22,132.27,2.1938,3.1155,-0.5907,-1.0882,,0.9117,-1.6255,-0.3177,0.5933
2013-12-11,1258.5000,20.2980,49.9800,26.3633,,20.6600,4.6110,93.1100,6.5355,8224.93,132.66,-0.3089,0.2073,-1.0101,0.0126,,-1.7594,-1.0515,-1.0941,-0.6026
2013-12-12,1226.0000,19.4020,49.2300,26.1667,,20.7500,4.5750,91.1600,6.5460,8025.40,127.01,-2.5824,-4.4142,-1.5006,-0.7460,,0.4356,-0.7807,-2.0943,-1.7515
2013-12-13,1235.7000,19.5590,49.3900,26.0267,,20.8300,4.5650,91.3500,6.6075,8164.89,129.24,0.7912,0.8092,0.3250,-0.5350,,0.3855,-0.2186,0.2084,0.3096
2013-12-16,1245.5000,20.0490,49.1900,25.9133,,21.1000,5.0100,91.3700,6.5788,8193.90,131.90,0.7931,2.5052,-0.4049,-0.4354,,1.2962,9.7481,0.0219,1.4789
2013-12-17,1231.2000,19.7920,49.2200,25.7500,,20.9600,5.3560,90.6600,6.5750,8095.14,130.13,-1.1481,-1.2819,0.0610,-0.6303,,-0.6635,6.9062,-0.7771,0.0088
2013-12-18,1236.1000,20.0140,50.5100,25.9800,,20.8300,5.3150,92.6400,6.5526,8099.67,131.14,0.3980,1.1217,2.6209,0.8932,,-0.6202,-0.7655,2.1840,0.8210
2013-12-19,1195.0000,19.1430,50.1400,25.7467,,20.8800,5.1440,91.9800,6.5595,7838.59,125.57,-3.3250,-4.3520,-0.7325,-0.8981,,0.2400,-3.2173,-0.7124,-2.0215
2013-12-20,1205.1000,19.4180,50.2000,25.8100,,20.7400,5.1650,92.0900,6.5792,7928.55,127.75,0.8452,1.4366,0.1197,0.2460,,-0.6705,0.4082,0.1196,0.4296
2013-12-23,1198.4000,19.3780,50.5500,25.9567,,20.8300,5.2060,92.0300,6.5831,7889.14,127.57,-0.5560,-0.2060,0.6972,0.5683,,0.4339,0.7938,-0.0652,0.1568
2013-12-24,1205.1000,19.4530,50.7400,26.0033,,20.8200,5.2620,92.0600,6.5643,7910.60,127.69,0.5591,0.3870,0.3759,0.1798,,-0.0480,1.0757,0.0326,0.3953
2013-12-25,,,,,,,,,6.5528,,,,,,,,,,,
2013-12-26,1214.1000,19.8850,50.9900,26.1300,,20.7500,5.2720,92.5400,6.5660,7971.80,130.57,0.7468,2.2207,0.4927,0.4871,,-0.3362,0.1900,0.5214,0.6339
2013-12-27,1216.1000,20.0130,51.2500,26.1567,,20.5800,5.2780,92.3500,6.5423,7956.14,130.93,0.1647,0.6437,0.5099,0.1021,,-0.8193,0.1138,-0.2053,0.1259
2013-12-30,1203.1000,19.5810,51.1700,26.2100,,20.9000,5.2700,92.3000,6.5138,7836.73,127.55,-1.0690,-2.1586,-0.1561,0.2039,,1.5549,-0.1516,-0.0541,-0.3748
2013-12-31,1201.9000,19.3390,51.0000,26.2300,,20.7700,5.2880,91.5900,6.4110,7705.38,123.98,-0.0997,-1.2359,-0.3322,0.0763,,-0.6220,0.3416,-0.7692,-0.2939
2014-01-01,,,,,,,,,6.4306,,,,,,,,,,,
2014-01-02,1225.0000,20.0980,50.7300,26.3033,,20.3300,5.2650,91.0300,6.4290,7875.52,129.21,1.9220,3.9247,-0.5294,0.2796,,-2.1184,-0.4350,-0.6114,0.6087
2014-01-03,1238.4000,20.1820,51.1000,26.2167,,20.1100,5.2850,91.8500,6.5208,8075.36,131.60,1.0939,0.4180,0.7293,-0.3295,,-1.0821,0.3799,0.9008,0.3947
2014-01-06,1237.8000,20.0770,51.5300,26.0700,,19.8700,5.2490,92.3300,6.5187,8068.85,130.88,-0.0484,-0.5203,0.8415,-0.5594,,-1.1934,-0.6812,0.5226,-0.1901
2014-01-07,1229.4000,19.7650,51.1900,26.1500,,20.1300,5.2990,94.2900,6.5083,8001.25,128.64,-0.6786,-1.5540,-0.6598,0.3069,,1.3085,0.9526,2.1228,-0.0378
2014-01-08,1225.3000,19.5180,51.1100,25.9433,,20.1900,5.3780,94.1600,6.5138,7981.36,127.14,-0.3335,-1.2497,-0.1563,-0.7903,,0.2981,1.4908,-0.1379,-0.2162
2014-01-09,1229.3000,19.6630,51.6800,26.0300,,20.0800,5.3230,94.7300,6.5729,8080.07,129.24,0.3265,0.7429,1.1152,0.3341,,-0.5448,-1.0227,0.6054,0.2923
2014-01-10,1246.7000,20.2010,51.9300,26.0133,,20.2700,5.3300,94.7400,6.5516,8167.88,132.35,1.4154,2.7361,0.4837,-0.0640,,0.9462,0.1315,0.0106,0.8861
2014-01-13,1250.9000,20.3610,52.0700,25.8300,,20.0800,5.2640,94.5000,6.4836,8110.37,132.01,0.3369,0.7920,0.2696,-0.7048,,-0.9373,-1.2383,-0.2533,-0.1358
2014-01-14,1245.2000,20.2510,52.4400,25.9867,,20.7900,5.5270,94.7200,6.5004,8094.31,131.64,-0.4557,-0.5403,0.7106,0.6065,,3.5359,4.9962,0.2328,0.9409
2014-01-15,1238.1000,20.1030,53.4100,25.8867,,21.5100,5.6970,94.8000,6.4366,7969.17,129.40,-0.5702,-0.7308,1.8497,-0.3848,,3.4632,3.0758,0.0845,0.7026
2014-01-16,1240.0000,20.0250,55.3000,25.5867,,22.1600,5.5430,94.6400,6.4694,8022.06,129.55,0.1535,-0.3880,3.5387,-1.1589,,3.0218,-2.7032,-0.1688,0.4503
2014-01-17,1251.7000,20.2670,55.1600,25.3967,,21.9500,5.6140,95.0600,6.4569,8082.14,130.86,0.9435,1.2085,-0.2532,-0.7426,,-0.9476,1.2809,0.4438,0.2828
2014-01-20,,,,,,,,,6.4710,,,,,,,,,,,
2014-01-21,1242.3000,19.8380,55.5900,25.2800,,23.0800,5.6110,94.0300,6.4868,8058.55,128.69,-0.7510,-2.1167,0.7796,-0.4594,,5.1481,-0.0534,-1.0835,0.1040
2014-01-22,1239.0000,19.8090,55.6000,25.1167,,22.6200,5.7150,94.3200,6.4779,8026.12,128.32,-0.2656,-0.1462,0.0180,-0.6461,,-1.9931,1.8535,0.3084,-0.2103
2014-01-23,1262.6000,19.9860,55.1500,24.9867,,22.1400,5.6050,92.7400,6.4823,8184.55,129.56,1.9048,0.8935,-0.8093,-0.5176,,-2.1220,-1.9248,-1.6752,-0.1327
2014-01-24,1264.5000,19.7430,54.1200,24.8067,,21.8800,5.4490,90.6100,6.4078,8102.66,126.51,0.1505,-1.2159,-1.8676,-0.7204,,-1.1743,-2.7832,-2.2967,-1.0866
2014-01-27,1263.6000,19.7710,54.1300,24.7167,,22.2600,5.4450,89.9400,6.4287,8123.31,127.10,-0.0712,0.1418,0.0185,-0.3628,,1.7368,-0.0734,-0.7394,0.0749
2014-01-28,1251.0000,19.4830,54.2300,24.8900,,21.9900,5.4720,90.1000,6.4166,8027.10,125.01,-0.9971,-1.4567,0.1847,0.7013,,-1.2129,0.4959,0.1779,-0.3645
2014-01-29,1262.2000,19.5330,53.9100,24.7000,,21.8300,5.4070,88.9000,6.4230,8107.11,125.46,0.8953,0.2566,-0.5901,-0.7634,,-0.7276,-1.1879,-1.3319,-0.2368
2014-01-30,1242.2000,19.1110,53.2700,24.9167,,22.0000,5.5050,89.5000,6.4649,8030.70,123.55,-1.5845,-2.1605,-1.1872,0.8772,,0.7787,1.8125,0.6749,-0.4191
2014-01-31,1240.1000,19.1050,54.0100,24.8933,,21.2200,5.4640,88.4700,6.5120,8075.53,124.41,-0.1691,-0.0314,1.3891,-0.0937,,-3.5455,-0.7448,-1.1508,-0.3797
2014-02-03,1260.4000,19.3890,52.6600,24.2200,,20.1900,5.3260,86.7800,6.5485,8253.73,126.97,1.6370,1.4865,-2.4995,-2.7049,,-4.8539,-2.5256,-1.9103,-1.1668
2014-02-04,1251.7000,19.4020,53.1000,24.2433,,20.4700,5.4010,86.6200,6.5451,8192.50,126.99,-0.6903,0.0671,0.8355,0.0963,,1.3868,1.4082,-0.1844,0.2536
2014-02-05,1257.3000,19.7850,52.7200,24.2900,,20.3600,5.3980,87.2800,6.5168,8193.57,128.93,0.4474,1.9740,-0.7156,0.1925,,-0.5374,-0.0556,0.7619,0.2420
2014-02-06,1257.6000,19.9080,52.7200,24.2733,,20.5100,5.5200,88.7500,6.5209,8200.68,129.82,0.0239,0.6217,0.0000,-0.0686,,0.7367,2.2601,1.6842,0.4844
2014-02-07,1263.3000,19.9200,53.2100,24.5833,,21.2000,5.6570,90.0400,6.4996,8210.94,129.47,0.4533,0.0603,0.9294,1.2771,,3.3642,2.4819,1.4535,1.2193
2014-02-10,1274.8000,20.0990,53.9700,24.5867,,20.5500,5.6310,91.0700,6.4927,8276.89,130.50,0.9103,0.8986,1.4283,0.0136,,-3.0660,-0.4596,1.1439,0.2827
2014-02-11,1290.1000,20.1430,54.5100,24.9333,,20.7800,5.8070,92.9700,6.4780,8357.27,130.49,1.2002,0.2189,1.0006,1.4100,,1.1192,3.1256,2.0863,1.3355
2014-02-12,1295.3000,20.3310,53.3200,24.9867,,21.2200,5.8940,92.4200,6.4383,8339.53,130.90,0.4031,0.9333,-2.1831,0.2139,,2.1174,1.4982,-0.5916,0.2331
2014-02-13,1300.4000,20.3850,53.4800,25.1200,,21.3000,5.9080,92.5600,6.4498,8387.32,131.48,0.3937,0.2656,0.3001,0.5336,,0.3770,0.2375,0.1515,0.3536
2014-02-14,1319.0000,21.4110,54.2000,25.2633,,21.7100,5.8080,92.7600,6.4565,8516.14,138.24,1.4303,5.0331,1.3463,0.5706,,1.9249,-1.6926,0.2161,1.3350
2014-02-17,,,,,,,,,6.4387,,,,,,,,,,,
2014-02-18,1324.7000,21.8910,55.2500,25.1100,,21.6700,5.8370,92.1700,6.4559,8552.13,141.33,0.4321,2.2418,1.9373,-0.6069,,-0.1842,0.4993,-0.6361,0.5779
2014-02-19,1320.6000,21.8440,58.0900,24.9500,,21.4500,5.7700,91.6400,6.4804,8557.95,141.56,-0.3095,-0.2147,5.1403,-0.6372,,-1.0152,-1.1478,-0.5750,0.3748
2014-02-20,1317.1000,21.6780,58.0500,24.5067,,21.0000,5.9000,92.3800,6.5236,8592.23,141.42,-0.2650,-0.7599,-0.0689,-1.7769,,-2.0979,2.2530,0.8075,-0.4196
2014-02-21,1323.9000,21.7770,57.9600,24.3733,,21.1500,5.8550,91.5200,6.5317,8647.32,142.24,0.5163,0.4567,-0.1550,-0.5441,,0.7143,-0.7627,-0.9309,0.0187
2014-02-24,1338.3000,22.0470,58.0300,24.4500,,21.1900,5.9570,91.1100,6.5335,8743.78,144.04,1.0877,1.2398,0.1208,0.3146,,0.1891,1.7421,-0.4480,0.6778
2014-02-25,1343.0000,21.9600,58.4800,24.4500,,22.9200,5.9000,91.1100,6.5052,8736.48,142.85,0.3512,-0.3946,0.7755,0.0000,,8.1642,-0.9569,0.0000,0.9944
2014-02-26,1328.2000,21.2540,58.6600,24.9267,,24.0000,6.1900,91.1100,6.4946,8626.13,138.04,-1.1020,-3.2149,0.3078,1.9496,,4.7120,4.9153,0.0000,0.7280
2014-02-27,1331.6000,21.3140,59.5400,24.8533,,24.0000,6.1380,91.3600,6.5164,8677.24,138.89,0.2560,0.2823,1.5002,-0.2942,,0.0000,-0.8401,0.2744,0.2378
2014-02-28,1321.4000,21.2040,59.6100,24.9000,,24.2600,6.1700,92.1200,6.5138,8607.34,138.12,-0.7660,-0.5161,0.1176,0.1878,,1.0833,0.5213,0.8319,0.0087
2014-03-03,1350.1000,21.4480,59.0300,24.7067,,24.5800,6.1740,91.5600,6.4205,8668.32,137.71,2.1719,1.1507,-0.9730,-0.7764,,1.3190,0.0648,-0.6079,0.5521
2014-03-04,1337.8000,21.1880,59.8500,25.0433,,24.8800,6.3350,93.3400,6.4732,8659.91,137.16,-0.9110,-1.2122,1.3891,1.3627,,1.2205,2.6077,1.9441,0.5969
2014-03-05,1340.2000,21.2390,59.4300,24.9333,,24.3400,6.3080,92.5900,6.4429,8634.77,136.84,0.1794,0.2407,-0.7018,-0.4392,,-2.1704,-0.4262,-0.8035,-0.4509
2014-03-06,1351.7000,21.5420,58.7200,24.9600,,24.3500,6.3640,92.8900,6.4278,8688.43,138.47,0.8581,1.4266,-1.1947,0.1070,,0.0411,0.8878,0.3240,0.3305
2014-03-07,1338.1000,20.8970,58.5900,24.8600,,24.2200,6.2750,93.3200,6.3919,8552.99,133.57,-1.0061,-2.9942,-0.2214,-0.4006,,-0.5339,-1.3985,0.4629,-0.8841
2014-03-10,1341.4000,20.8790,58.9000,24.8100,,24.5800,6.2800,93.4500,6.3834,8562.72,133.28,0.2466,-0.0861,0.5291,-0.2011,,1.4864,0.0797,0.1393,0.2960
2014-03-11,1346.5000,20.7840,58.4300,24.9733,,24.0100,6.2020,93.4900,6.3677,8574.04,132.35,0.3802,-0.4550,-0.7980,0.6583,,-2.3190,-1.2420,0.0428,-0.3472
2014-03-12,1370.3000,21.3280,59.2000,25.1767,,24.2300,6.3180,93.6000,6.3713,8730.61,135.89,1.7675,2.6174,1.3178,0.8142,,0.9163,1.8704,0.1177,1.4338
2014-03-13,1372.2000,21.1690,58.3400,24.9767,,24.9800,6.2680,93.0000,6.3610,8728.59,134.66,0.1386,-0.7455,-1.4527,-0.7944,,3.0953,-0.7914,-0.6410,-0.1968
2014-03-14,1379.0000,21.3840,58.8700,24.7600,,23.8300,6.2680,92.8100,6.3812,8799.67,136.46,0.4956,1.0156,0.9085,-0.8675,,-4.6037,0.0000,-0.2043,-0.2678
2014-03-17,1372.9000,21.2490,58.8700,24.8933,,24.2000,6.3410,93.9300,6.3845,8765.28,135.66,-0.4423,-0.6313,0.0000,0.5385,,1.5527,1.1646,1.2068,0.2662
2014-03-18,1359.0000,20.8360,59.4000,24.9233,,24.4400,6.3820,93.9400,6.3526,8633.18,132.36,-1.0125,-1.9436,0.9003,0.1205,,0.9917,0.6466,0.0106,-0.1515
2014-03-19,1341.4000,20.8000,59.0500,24.7933,,23.9100,6.4410,93.5900,6.3327,8494.67,131.72,-1.2951,-0.1728,-0.5892,-0.5216,,-2.1686,0.9245,-0.3726,-0.7374
2014-03-20,1330.5000,20.4040,58.5700,25.1267,,23.9400,6.5310,94.1200,6.4079,8525.71,130.75,-0.8126,-1.9038,-0.8129,1.3445,,0.1255,1.3973,0.5663,-0.1572
2014-03-21,1336.0000,20.2860,57.7800,25.3667,,23.9200,6.3900,95.9300,6.4097,8563.36,130.03,0.4134,-0.5783,-1.3488,0.9552,,-0.0835,-2.1589,1.9231,-0.1120
2014-03-24,1311.2000,20.0430,57.4000,25.5867,,23.8800,6.3160,95.2000,6.4151,8411.48,128.58,-1.8563,-1.1979,-0.6577,0.8673,,-0.1672,-1.1581,-0.7610,-0.7989
2014-03-25,1311.4000,19.9550,57.2100,25.6233,,23.2000,6.4000,97.3800,6.3942,8385.38,127.60,0.0153,-0.4391,-0.3310,0.1433,,-2.8476,1.3300,2.2899,-0.1066
2014-03-26,1303.4000,19.7590,57.4800,25.4100,,22.8000,6.2810,97.0500,6.4025,8345.02,126.51,-0.6100,-0.9822,0.4719,-0.8326,,-1.7241,-1.8594,-0.3389,-0.7388
2014-03-27,1294.7000,19.6900,57.5300,25.3800,,22.8800,6.2780,97.2800,6.4601,8363.89,127.20,-0.6675,-0.3492,0.0870,-0.1181,,0.3509,-0.0478,0.2370,-0.1794
2014-03-28,1293.8000,19.7720,57.6100,25.3367,,23.0100,6.4110,97.4400,6.4775,8380.59,128.07,-0.0695,0.4164,0.1391,-0.1707,,0.5682,2.1185,0.1645,0.3076
2014-03-31,1283.4000,19.7340,58.8600,25.4767,,22.9000,6.4410,98.2300,6.4649,8297.10,127.58,-0.8038,-0.1922,2.1698,0.5526,,-0.4781,0.4679,0.8108,0.2568
2014-04-01,1279.6000,19.6690,58.8200,25.5900,,24.0300,6.5050,97.9400,6.4534,8257.77,126.93,-0.2961,-0.3294,-0.0680,0.4448,,4.9345,0.9936,-0.2952,0.5719
2014-04-02,1290.5000,20.0310,59.1500,25.7267,,24.0900,6.4640,98.2300,6.4747,8355.61,129.69,0.8518,1.8405,0.5610,0.5341,,0.2497,-0.6303,0.2961,0.6081
2014-04-03,1284.4000,19.7860,58.9700,25.8200,,24.2500,6.3930,98.2600,6.5395,8399.33,129.39,-0.4727,-1.2231,-0.3043,0.3628,,0.6642,-1.0984,0.0305,-0.2915
2014-04-04,1303.2000,19.9270,59.0100,25.7700,,24.5100,6.1800,98.4200,,,,1.4637,0.7126,0.0678,-0.1936,,1.0722,-3.3318,0.1628,0.2616
2014-04-07,1298.0000,19.8910,58.6200,25.7700,,23.1100,6.0360,97.8900,6.5265,8471.41,129.82,-0.3990,-0.1807,-0.6609,0.0000,,-5.7120,-2.3301,-0.5385,-1.1446
2014-04-08,1308.7000,20.0420,58.5800,26.0600,,23.5800,6.0170,98.0600,6.4962,8501.58,130.20,0.8243,0.7591,-0.0682,1.1253,,2.0337,-0.3148,0.1737,0.6956
